,VIN,Address,Date,Lat,Long,t2,VIN1,Address1,Date1,Lat1,Long1,t21
759,BPXL742,Green P-35 Erindale Ave(no double parking),2017-10-17 00:00:00,43.67732,-79.35747,2017-10-17 13:21:00,BPXL742,"63-65 Rivercourt Blvd, East York, ON M4J 3A3",2017-10-17 13:31:00,43.69606,-79.34911,2017-10-17 16:58:00
760,BPXL742,"63-65 Rivercourt Blvd, East York, ON M4J 3A3",2017-10-17 13:31:00,43.69606,-79.34911,2017-10-17 16:58:00,BPXL742,"1457 Dundas St E, Toronto, ON M4M 1S7",2017-10-17 17:53:00,43.66633,-79.33326,2017-10-17 23:57:00
762,BPXL744,Where I Park-480 Adelaide St W(3 rsvd spaces),2017-10-17 00:00:00,43.64599,-79.39985,2017-10-17 16:43:00,BPXL744,Impark-47 Richmond St E (dedicated spaces only),2017-10-17 17:28:00,43.65218,-79.37617,2017-10-17 17:43:00
763,BPXL744,Impark-47 Richmond St E (dedicated spaces only),2017-10-17 17:28:00,43.65218,-79.37617,2017-10-17 17:43:00,BPXL744,"58 Spruce St, Toronto, ON M5A 2H9",2017-10-17 18:03:00,43.66386,-79.36488,2017-10-17 23:57:00
765,BPXL745,"68-78 Bleecker St, Toronto, ON M4X 1L8",2017-10-17 00:00:00,43.66466,-79.37278,2017-10-17 10:29:00,BPXL745,"121 Carlton St, Toronto, ON M5A 2P2",2017-10-17 10:34:00,43.66284,-79.37362,2017-10-17 11:20:00
766,BPXL745,"121 Carlton St, Toronto, ON M5A 2P2",2017-10-17 10:34:00,43.66284,-79.37362,2017-10-17 11:20:00,BPXL745,"56-58 Bleecker St, Toronto, ON M4X 1L8",2017-10-17 11:25:00,43.66451,-79.37261,2017-10-17 11:50:00
767,BPXL745,"56-58 Bleecker St, Toronto, ON M4X 1L8",2017-10-17 11:25:00,43.66451,-79.37261,2017-10-17 11:50:00,BPXL745,"Green P-31 Parliament St(surface lot, not garage)",2017-10-17 12:11:00,43.64955,-79.36169,2017-10-17 18:28:00
768,BPXL745,"Green P-31 Parliament St(surface lot, not garage)",2017-10-17 12:11:00,43.64955,-79.36169,2017-10-17 18:28:00,BPXL745,Green P-323 Richmond St E(no double parking),2017-10-17 18:49:00,43.65315,-79.36866,2017-10-17 20:56:00
769,BPXL745,Green P-323 Richmond St E(no double parking),2017-10-17 18:49:00,43.65315,-79.36866,2017-10-17 20:56:00,BPXL745,"40 Dingwall Ave, Toronto, ON M4J 1C3",2017-10-17 21:31:00,43.67387,-79.34185,2017-10-17 22:57:00
770,BPXL745,"40 Dingwall Ave, Toronto, ON M4J 1C3",2017-10-17 21:31:00,43.67387,-79.34185,2017-10-17 22:57:00,BPXL745,Green P-35 Erindale Ave(no double parking),2017-10-17 23:07:00,43.67732,-79.35747,2017-10-17 23:57:00
772,BPXL747,Green P-25 Dundas St E(no double parking),2017-10-17 00:00:00,43.656,-79.37993,2017-10-17 19:34:00,BPXL747,"26 Poucher St, Toronto, ON M4J 2Y9",2017-10-17 20:05:00,43.67059,-79.34039,2017-10-17 21:56:00
773,BPXL747,"26 Poucher St, Toronto, ON M4J 2Y9",2017-10-17 20:05:00,43.67059,-79.34039,2017-10-17 21:56:00,BPXL747,"5 Mackenzie Crescent, Toronto, ON M6J 1S9",2017-10-17 22:41:00,43.64765,-79.42472,2017-10-17 23:52:00
774,BPXL747,"5 Mackenzie Crescent, Toronto, ON M6J 1S9",2017-10-17 22:41:00,43.64765,-79.42472,2017-10-17 23:52:00,BPXL747,"1242 Dundas St W, Toronto, ON M6J 1X5",2017-10-17 23:57:00,43.6495,-79.42405,2017-10-17 23:57:00
776,BPXL749,"1350 Dundas St W, Toronto, ON M6J 1Y2",2017-10-17 00:00:00,43.64956,-79.42744,2017-10-17 00:40:00,BPXL749,"34-36 Noble St, Toronto, ON M6K 2C9",2017-10-17 00:51:00,43.64261,-79.43146,2017-10-17 07:34:00
777,BPXL749,"34-36 Noble St, Toronto, ON M6K 2C9",2017-10-17 00:51:00,43.64261,-79.43146,2017-10-17 07:34:00,BPXL749,"22 Beverley St, Toronto, ON M5T 1X8",2017-10-17 08:15:00,43.65069,-79.39268,2017-10-17 09:05:00
778,BPXL749,"22 Beverley St, Toronto, ON M5T 1X8",2017-10-17 08:15:00,43.65069,-79.39268,2017-10-17 09:05:00,BPXL749,"5 Earnbridge St, Toronto, ON M6K 1N2",2017-10-17 09:25:00,43.64339,-79.43186,2017-10-17 15:42:00
779,BPXL749,"5 Earnbridge St, Toronto, ON M6K 1N2",2017-10-17 09:25:00,43.64339,-79.43186,2017-10-17 15:42:00,BPXL749,"180 Major St, Toronto, ON M5S 2L3",2017-10-17 16:17:00,43.66292,-79.40498,2017-10-17 20:05:00
780,BPXL749,"180 Major St, Toronto, ON M5S 2L3",2017-10-17 16:17:00,43.66292,-79.40498,2017-10-17 20:05:00,BPXL749,Green P-121 St Patrick St(No Double Parking),2017-10-17 20:30:00,43.65369,-79.38936,2017-10-17 21:11:00
781,BPXL749,Green P-121 St Patrick St(No Double Parking),2017-10-17 20:30:00,43.65369,-79.38936,2017-10-17 21:11:00,BPXL749,"17 Admiral Rd, Toronto, ON M5R 2L4",2017-10-17 21:46:00,43.67118,-79.39988,2017-10-17 21:51:00
782,BPXL749,"17 Admiral Rd, Toronto, ON M5R 2L4",2017-10-17 21:46:00,43.67118,-79.39988,2017-10-17 21:51:00,BPXL749,"21 Admiral Rd, Toronto, ON M5R 2L4",2017-10-17 22:06:00,43.6712,-79.39989,2017-10-17 22:47:00
783,BPXL749,"21 Admiral Rd, Toronto, ON M5R 2L4",2017-10-17 22:06:00,43.6712,-79.39989,2017-10-17 22:47:00,BPXL749,"20 Wayland Ave, Toronto, ON M4E 3C7",2017-10-17 23:27:00,43.68239,-79.29493,2017-10-17 23:57:00
785,BPXL750,"730-742 Dovercourt Rd, Toronto, ON M6H 2W7",2017-10-17 00:00:00,43.66002,-79.42899,2017-10-17 04:43:00,BPXL750,Unit Park-73 The Esplanade(surface lot),2017-10-17 05:18:00,43.64703,-79.3733,2017-10-17 06:24:00
786,BPXL750,Unit Park-73 The Esplanade(surface lot),2017-10-17 05:18:00,43.64703,-79.3733,2017-10-17 06:24:00,BPXL750,Green P-800 Fleet St(No Double Parking),2017-10-17 07:14:00,43.63691,-79.40972,2017-10-17 23:57:00
787,BPXL750,Green P-800 Fleet St(No Double Parking),2017-10-17 07:14:00,43.63691,-79.40972,2017-10-17 23:57:00,BPXL750,"11 Colborne Lodge Dr, Toronto, ON M6R",2017-10-17 11:50:00,43.64087,-79.46078,2017-10-17 16:07:00
789,BSAE682,"45 A Auburn Ave, Toronto, ON M6H 2L6",2017-10-17 00:00:00,43.675,-79.44427,2017-10-17 11:09:00,BSAE682,UofT-42 Harbord St-car2go park signs (enter alley),2017-10-17 12:05:00,43.66373,-79.40103,2017-10-17 12:05:00
790,BSAE682,UofT-42 Harbord St-car2go park signs (enter alley),2017-10-17 12:05:00,43.66373,-79.40103,2017-10-17 12:05:00,BSAE682,"125 Lowther Ave, Toronto, ON M5R",2017-10-17 12:51:00,43.66969,-79.40123,2017-10-17 12:51:00
791,BSAE682,"125 Lowther Ave, Toronto, ON M5R",2017-10-17 12:51:00,43.66969,-79.40123,2017-10-17 12:51:00,BSAE682,"2 Glen Edyth Dr, Toronto, ON M4V 2V7",2017-10-17 13:06:00,43.678,-79.40511,2017-10-17 18:18:00
792,BSAE682,"2 Glen Edyth Dr, Toronto, ON M4V 2V7",2017-10-17 13:06:00,43.678,-79.40511,2017-10-17 18:18:00,BSAE682,"61 Glen Cedar Rd, York, ON M6C 3G4",2017-10-17 18:43:00,43.69574,-79.42889,2017-10-17 23:57:00
794,BSVM700,"1B Lynwood Ave, Toronto, ON M4V 1K3",2017-10-17 00:00:00,43.68558,-79.40164,2017-10-17 08:25:00,BSVM700,Green P-37 Yorkville Ave (garage),2017-10-17 08:55:00,43.67129,-79.38933,2017-10-17 17:28:00
795,BSVM700,Green P-37 Yorkville Ave (garage),2017-10-17 08:55:00,43.67129,-79.38933,2017-10-17 17:28:00,BSVM700,"1770-1772 Bloor St W, Toronto, ON M6P",2017-10-17 20:51:00,43.65462,-79.46071,2017-10-17 23:57:00
797,BSVZ845,"1434 Queen St W, Toronto, ON M6K 1M2",2017-10-17 00:00:00,43.64086,-79.43567,2017-10-17 01:01:00,BSVZ845,"1314 Queen St W, Toronto, ON M6K 1L4",2017-10-17 01:31:00,43.64175,-79.4312,2017-10-17 07:24:00
798,BSVZ845,"1314 Queen St W, Toronto, ON M6K 1L4",2017-10-17 01:31:00,43.64175,-79.4312,2017-10-17 07:24:00,BSVZ845,"70-72 Melbourne Ave, Toronto, ON M6K 1K7",2017-10-17 07:34:00,43.63977,-79.43209,2017-10-17 11:35:00
799,BSVZ845,"70-72 Melbourne Ave, Toronto, ON M6K 1K7",2017-10-17 07:34:00,43.63977,-79.43209,2017-10-17 11:35:00,BSVZ845,"345-347 Sutherland Dr, East York, ON M4G 1J7",2017-10-17 12:36:00,43.71014,-79.36602,2017-10-17 23:57:00
801,BTTE401,"146-148 Galt Ave, Toronto, ON M4M 2Z3",2017-10-17 00:00:00,43.67089,-79.33742,2017-10-17 08:00:00,BTTE401,Green P-15 Wellesley St. e(No Double Parking),2017-10-17 08:35:00,43.66484,-79.38359,2017-10-17 23:57:00
802,BTTE401,Green P-15 Wellesley St. e(No Double Parking),2017-10-17 08:35:00,43.66484,-79.38359,2017-10-17 23:57:00,BTTE401,Starlight-80 Wellesley St E (behind building),2017-10-17 20:00:00,43.6663,-79.38019,2017-10-17 20:30:00
803,BTTE401,Starlight-80 Wellesley St E (behind building),2017-10-17 20:00:00,43.6663,-79.38019,2017-10-17 20:30:00,BTTE401,"403 Wellesley St E, Toronto, ON M4X 1H5",2017-10-17 20:45:00,43.66902,-79.36554,2017-10-17 22:41:00
805,BTTE402,"Impark-22 Fort York(garage under sobeys, 5 spaces)",2017-10-17 00:00:00,43.64066,-79.39461,2017-10-17 10:03:00,BTTE402,UofT-42 Harbord St-car2go park signs (enter alley),2017-10-17 10:29:00,43.66373,-79.40103,2017-10-17 19:34:00
806,BTTE402,UofT-42 Harbord St-car2go park signs (enter alley),2017-10-17 10:29:00,43.66373,-79.40103,2017-10-17 19:34:00,BTTE402,"170-172 Howland Ave, Toronto, ON M5R 3B6",2017-10-17 20:25:00,43.67136,-79.4109,2017-10-17 21:36:00
807,BTTE402,"170-172 Howland Ave, Toronto, ON M5R 3B6",2017-10-17 20:25:00,43.67136,-79.4109,2017-10-17 21:36:00,BTTE402,"1-3 Leeds St, Toronto, ON M6G 1N9",2017-10-17 21:46:00,43.66433,-79.4256,2017-10-17 22:16:00
808,BTTE402,"1-3 Leeds St, Toronto, ON M6G 1N9",2017-10-17 21:46:00,43.66433,-79.4256,2017-10-17 22:16:00,BTTE402,"786 Crawford St, Toronto, ON M6G 1L7",2017-10-17 22:26:00,43.66498,-79.423,2017-10-17 23:57:00
810,BTTE403,"1233 Danforth Ave, Toronto, ON M4J 1M8",2017-10-17 00:00:00,43.68173,-79.33098,2017-10-17 07:24:00,BTTE403,"150 Lamb Ave, Toronto, ON M4J 4M6",2017-10-17 07:29:00,43.68154,-79.32916,2017-10-17 07:50:00
811,BTTE403,"150 Lamb Ave, Toronto, ON M4J 4M6",2017-10-17 07:29:00,43.68154,-79.32916,2017-10-17 07:50:00,BTTE403,"205-207 Albany Ave, Toronto, ON M5R 3C7",2017-10-17 08:20:00,43.67149,-79.41265,2017-10-17 10:34:00
812,BTTE403,"205-207 Albany Ave, Toronto, ON M5R 3C7",2017-10-17 08:20:00,43.67149,-79.41265,2017-10-17 10:34:00,BTTE403,"510 Beresford Ave, Toronto, ON M6S 3B7",2017-10-17 11:04:00,43.65913,-79.48162,2017-10-17 15:17:00
813,BTTE403,"510 Beresford Ave, Toronto, ON M6S 3B7",2017-10-17 11:04:00,43.65913,-79.48162,2017-10-17 15:17:00,BTTE403,"125 Huron St, Toronto, ON M5T 2B3",2017-10-17 16:07:00,43.6561,-79.39725,2017-10-17 20:00:00
814,BTTE403,"125 Huron St, Toronto, ON M5T 2B3",2017-10-17 16:07:00,43.6561,-79.39725,2017-10-17 20:00:00,BTTE403,"5 Bristol Ave, Toronto, ON M6H 3J8",2017-10-17 20:25:00,43.66984,-79.43802,2017-10-17 22:16:00
815,BTTE403,"5 Bristol Ave, Toronto, ON M6H 3J8",2017-10-17 20:25:00,43.66984,-79.43802,2017-10-17 22:16:00,BTTE403,"186-188 Nairn Ave, Toronto, ON M6E 4H3",2017-10-17 22:31:00,43.68206,-79.45082,2017-10-17 23:57:00
818,BTTE405,"Green P-31 Parliament St(surface lot, not garage)",2017-10-17 00:00:00,43.64955,-79.36169,2017-10-17 23:57:00,BTTE405,"356 Victoria Park Ave, Toronto, ON M4E 3S8",2017-10-17 08:35:00,43.67991,-79.28375,2017-10-17 12:21:00
820,BTTE406,"1909 Danforth Ave, Toronto, ON M4C 1J4",2017-10-17 00:00:00,43.6848,-79.31667,2017-10-17 07:29:00,BTTE406,"116 Merrill Ave E, Toronto, ON M4C 1C9",2017-10-17 07:34:00,43.68324,-79.31293,2017-10-17 08:55:00
821,BTTE406,"116 Merrill Ave E, Toronto, ON M4C 1C9",2017-10-17 07:34:00,43.68324,-79.31293,2017-10-17 08:55:00,BTTE406,"45 River St, Toronto, ON M5A 3P1",2017-10-17 09:30:00,43.65882,-79.35713,2017-10-17 10:34:00
822,BTTE406,"45 River St, Toronto, ON M5A 3P1",2017-10-17 09:30:00,43.65882,-79.35713,2017-10-17 10:34:00,BTTE406,Green P-121 St Patrick St(No Double Parking),2017-10-17 10:59:00,43.65369,-79.38936,2017-10-17 13:01:00
823,BTTE406,Green P-121 St Patrick St(No Double Parking),2017-10-17 10:59:00,43.65369,-79.38936,2017-10-17 13:01:00,BTTE406,"90 Lincoln Ave, Toronto, ON M6S 2A5",2017-10-17 17:08:00,43.65898,-79.48083,2017-10-17 23:57:00
825,BTTE407,"478 McRoberts Ave, York, ON M6E 4R4",2017-10-17 00:00:00,43.68734,-79.4585,2017-10-17 06:44:00,BTTE407,"330-340 Lansdowne Ave, Toronto, ON M6H 3Y1",2017-10-17 07:45:00,43.65252,-79.44071,2017-10-17 08:40:00
826,BTTE407,"330-340 Lansdowne Ave, Toronto, ON M6H 3Y1",2017-10-17 07:45:00,43.65252,-79.44071,2017-10-17 08:40:00,BTTE407,"798-800 Adelaide St W, Toronto, ON M6J",2017-10-17 09:10:00,43.64384,-79.41021,2017-10-17 11:25:00
827,BTTE407,"798-800 Adelaide St W, Toronto, ON M6J",2017-10-17 09:10:00,43.64384,-79.41021,2017-10-17 11:25:00,BTTE407,"659-671 Markham St, Toronto, ON M6G 2M1",2017-10-17 11:50:00,43.66586,-79.41278,2017-10-17 12:21:00
828,BTTE407,"659-671 Markham St, Toronto, ON M6G 2M1",2017-10-17 11:50:00,43.66586,-79.41278,2017-10-17 12:21:00,BTTE407,"22-24 Grove Ave, Toronto, ON M6J 3B5",2017-10-17 12:41:00,43.64823,-79.42279,2017-10-17 13:01:00
829,BTTE407,"22-24 Grove Ave, Toronto, ON M6J 3B5",2017-10-17 12:41:00,43.64823,-79.42279,2017-10-17 13:01:00,BTTE407,"21 Henderson Ave, Toronto, ON M6J 2B6",2017-10-17 14:22:00,43.65429,-79.41283,2017-10-17 16:38:00
830,BTTE407,"21 Henderson Ave, Toronto, ON M6J 2B6",2017-10-17 14:22:00,43.65429,-79.41283,2017-10-17 16:38:00,BTTE407,GreenP-1155 King st W(no double parking),2017-10-17 17:08:00,43.63778,-79.42401,2017-10-17 17:08:00
831,BTTE407,GreenP-1155 King st W(no double parking),2017-10-17 17:08:00,43.63778,-79.42401,2017-10-17 17:08:00,BTTE407,"75 Wabash Ave, Toronto, ON M6R 1N2",2017-10-17 18:18:00,43.64768,-79.44367,2017-10-17 21:46:00
832,BTTE407,"75 Wabash Ave, Toronto, ON M6R 1N2",2017-10-17 18:18:00,43.64768,-79.44367,2017-10-17 21:46:00,BTTE407,"240 Roncesvalles Ave, Toronto, ON M6R 2L6",2017-10-17 21:51:00,43.64558,-79.44882,2017-10-17 23:57:00
834,BTTE408,"15 Glebeholme Blvd, Toronto, ON M4J 1S3",2017-10-17 11:15:00,43.68299,-79.33767,2017-10-17 22:31:00,BTTE408,"821-831 Danforth Ave, Toronto, ON M4J 1L2",2017-10-17 22:41:00,43.67963,-79.34094,2017-10-17 23:57:00
836,BTTE409,Green P-25 Dundas St E(no double parking),2017-10-17 00:00:00,43.656,-79.37993,2017-10-17 12:21:00,BTTE409,Starlight-80 Wellesley St E (behind building),2017-10-17 12:41:00,43.6663,-79.38019,2017-10-17 13:46:00
837,BTTE409,Starlight-80 Wellesley St E (behind building),2017-10-17 12:41:00,43.6663,-79.38019,2017-10-17 13:46:00,BTTE409,Evergreen Brickworks (Northeast parking lot),2017-10-17 14:07:00,43.68463,-79.36344,2017-10-17 23:57:00
839,BTTE410,"30-32 Longboat Ave, Toronto, ON M5A 4E2",2017-10-17 11:50:00,43.64816,-79.36451,2017-10-17 16:33:00,BTTE410,"1450-1456 Dundas St E, Toronto, ON M4M 1S8",2017-10-17 19:34:00,43.66647,-79.3332,2017-10-17 23:57:00
841,BTTE411,"1980 Old Stock Yards Rd, Toronto, ON M6N",2017-10-17 00:00:00,43.67096,-79.47093,2017-10-17 14:07:00,BTTE411,"12-14 Margdon Rd, Toronto, ON M6P 3H4",2017-10-17 14:27:00,43.65253,-79.47357,2017-10-17 18:18:00
842,BTTE411,"12-14 Margdon Rd, Toronto, ON M6P 3H4",2017-10-17 14:27:00,43.65253,-79.47357,2017-10-17 18:18:00,BTTE411,"David French Ln, Toronto, ON M5S",2017-10-17 18:59:00,43.66524,-79.40775,2017-10-17 21:51:00
843,BTTE411,"David French Ln, Toronto, ON M5S",2017-10-17 18:59:00,43.66524,-79.40775,2017-10-17 21:51:00,BTTE411,"197 Hallam St, Toronto, ON M6H 1X6",2017-10-17 22:21:00,43.66654,-79.4344,2017-10-17 23:57:00
845,BTTE412,Green P-800 Fleet St(No Double Parking),2017-10-17 00:00:00,43.63691,-79.40972,2017-10-17 02:37:00,BTTE412,The Garrison-169 Fort York BLVD (1 car/space only),2017-10-17 02:57:00,43.63779,-79.40155,2017-10-17 08:55:00
846,BTTE412,The Garrison-169 Fort York BLVD (1 car/space only),2017-10-17 02:57:00,43.63779,-79.40155,2017-10-17 08:55:00,BTTE412,"13 Hillsview Ave, Toronto, ON M6P 1J4",2017-10-17 12:46:00,43.66017,-79.46312,2017-10-17 13:21:00
847,BTTE412,"13 Hillsview Ave, Toronto, ON M6P 1J4",2017-10-17 12:46:00,43.66017,-79.46312,2017-10-17 13:21:00,BTTE412,"516 Windermere Ave, Toronto, ON M6S 3L6",2017-10-17 13:57:00,43.65241,-79.48128,2017-10-17 14:47:00
848,BTTE412,"516 Windermere Ave, Toronto, ON M6S 3L6",2017-10-17 13:57:00,43.65241,-79.48128,2017-10-17 14:47:00,BTTE412,"62-70 Coe Hill Dr, Toronto, ON M6S 3C8",2017-10-17 16:22:00,43.63999,-79.47086,2017-10-17 23:57:00
850,BTTE413,"1678-1680 Dundas St W, Toronto, ON M6K 1V3",2017-10-17 00:00:00,43.65007,-79.43761,2017-10-17 06:39:00,BTTE413,"44 Fisher St, Toronto, ON M6K 1V8",2017-10-17 06:49:00,43.65061,-79.43359,2017-10-17 08:25:00
851,BTTE413,"44 Fisher St, Toronto, ON M6K 1V8",2017-10-17 06:49:00,43.65061,-79.43359,2017-10-17 08:25:00,BTTE413,"224 Campbell Ave, Toronto, ON M6P 3V4",2017-10-17 09:05:00,43.66363,-79.44911,2017-10-17 09:58:00
852,BTTE413,"224 Campbell Ave, Toronto, ON M6P 3V4",2017-10-17 09:05:00,43.66363,-79.44911,2017-10-17 09:58:00,BTTE413,"142 Colborne Lodge Dr, Toronto, ON M6S 2W3",2017-10-17 10:29:00,43.64607,-79.46493,2017-10-17 10:59:00
853,BTTE413,"142 Colborne Lodge Dr, Toronto, ON M6S 2W3",2017-10-17 10:29:00,43.64607,-79.46493,2017-10-17 10:59:00,BTTE413,"870 St Clarens Ave, Toronto, ON M6H 3X6",2017-10-17 11:25:00,43.67049,-79.44676,2017-10-17 13:01:00
854,BTTE413,"870 St Clarens Ave, Toronto, ON M6H 3X6",2017-10-17 11:25:00,43.67049,-79.44676,2017-10-17 13:01:00,BTTE413,"279 Lappin Ave, Toronto, ON M6H 1Y9",2017-10-17 14:12:00,43.66464,-79.44671,2017-10-17 18:08:00
855,BTTE413,"279 Lappin Ave, Toronto, ON M6H 1Y9",2017-10-17 14:12:00,43.66464,-79.44671,2017-10-17 18:08:00,BTTE413,"516 McRoberts Ave, York, ON M6E 4R4",2017-10-17 18:38:00,43.68843,-79.45896,2017-10-17 23:57:00
857,BTTE414,Green P-323 Richmond St E(no double parking),2017-10-17 00:00:00,43.65315,-79.36866,2017-10-17 17:08:00,BTTE414,Green P-35 Erindale Ave(no double parking),2017-10-17 17:53:00,43.67732,-79.35747,2017-10-17 23:57:00
859,BTTE415,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",2017-10-17 00:00:00,43.6836,-79.32233,2017-10-17 07:14:00,BTTE415,"66 Woodrow Ave, Toronto, ON M4C 1G7",2017-10-17 07:19:00,43.68255,-79.32042,2017-10-17 07:40:00
860,BTTE415,"66 Woodrow Ave, Toronto, ON M4C 1G7",2017-10-17 07:19:00,43.68255,-79.32042,2017-10-17 07:40:00,BTTE415,Impark-47 Richmond St E (dedicated spaces only),2017-10-17 08:20:00,43.65218,-79.37617,2017-10-17 09:10:00
861,BTTE415,Impark-47 Richmond St E (dedicated spaces only),2017-10-17 08:20:00,43.65218,-79.37617,2017-10-17 09:10:00,BTTE415,"Green P-31 Parliament St(surface lot, not garage)",2017-10-17 09:20:00,43.64955,-79.36169,2017-10-17 09:53:00
862,BTTE415,"Green P-31 Parliament St(surface lot, not garage)",2017-10-17 09:20:00,43.64955,-79.36169,2017-10-17 09:53:00,BTTE415,Targetpark-Loblaws Queens Quay E(enter off Jarvis),2017-10-17 09:58:00,43.64456,-79.36971,2017-10-17 19:09:00
863,BTTE415,Targetpark-Loblaws Queens Quay E(enter off Jarvis),2017-10-17 09:58:00,43.64456,-79.36971,2017-10-17 19:09:00,BTTE415,"701 Eastern Ave, Toronto, ON M4M 2X6",2017-10-17 19:29:00,43.65976,-79.33249,2017-10-17 20:05:00
864,BTTE415,"701 Eastern Ave, Toronto, ON M4M 2X6",2017-10-17 19:29:00,43.65976,-79.33249,2017-10-17 20:05:00,BTTE415,"1275-1285 Queen St E, Toronto, ON M4L 1C2",2017-10-17 20:10:00,43.6636,-79.3285,2017-10-17 20:30:00
866,BTTE417,"703 Gladstone Ave, Toronto, ON M6H 3J5",2017-10-17 00:00:00,43.66478,-79.43606,2017-10-17 07:50:00,BTTE417,"16 Adrian Ave, Toronto, ON M6N 1A1",2017-10-17 08:30:00,43.66794,-79.45151,2017-10-17 12:16:00
867,BTTE417,"16 Adrian Ave, Toronto, ON M6N 1A1",2017-10-17 08:30:00,43.66794,-79.45151,2017-10-17 12:16:00,BTTE417,"138 Ellsworth Ave, Toronto, ON M6G 2K6",2017-10-17 12:36:00,43.68116,-79.42424,2017-10-17 17:33:00
868,BTTE417,"138 Ellsworth Ave, Toronto, ON M6G 2K6",2017-10-17 12:36:00,43.68116,-79.42424,2017-10-17 17:33:00,BTTE417,"97 Hounslow Heath Rd, Toronto, ON M6N 1G7",2017-10-17 18:23:00,43.67383,-79.4599,2017-10-17 23:57:00
870,BTTE418,Green P-35 Erindale Ave(no double parking),2017-10-17 00:00:00,43.67732,-79.35747,2017-10-17 12:11:00,BTTE418,"7 Stag Hill Dr, East York, ON M4B 1K7",2017-10-17 13:36:00,43.70363,-79.31121,2017-10-17 18:38:00
871,BTTE418,"7 Stag Hill Dr, East York, ON M4B 1K7",2017-10-17 13:36:00,43.70363,-79.31121,2017-10-17 18:38:00,BTTE418,Starlight -155 Wellesley St E (rsvd spaces only),2017-10-17 19:55:00,43.66604,-79.37547,2017-10-17 22:16:00
872,BTTE418,Starlight -155 Wellesley St E (rsvd spaces only),2017-10-17 19:55:00,43.66604,-79.37547,2017-10-17 22:16:00,BTTE418,"7-23 Labatt Ave, Toronto, ON M5A",2017-10-17 22:31:00,43.6598,-79.35731,2017-10-17 23:57:00
874,BTTE419,"265 Roncesvalles Ave, Toronto, ON M6R 2L9",2017-10-17 00:00:00,43.64681,-79.44915,2017-10-17 07:50:00,BTTE419,"214 Wright Ave, Toronto, ON M6R 1L3",2017-10-17 07:55:00,43.64536,-79.44922,2017-10-17 21:46:00
875,BTTE419,"214 Wright Ave, Toronto, ON M6R 1L3",2017-10-17 07:55:00,43.64536,-79.44922,2017-10-17 21:46:00,BTTE419,"158 Roncesvalles Ave, Toronto, ON M6R",2017-10-17 21:56:00,43.64436,-79.44835,2017-10-17 23:57:00
877,BTTE420,"137 Waverley Rd, Toronto, ON M4L 3T4",2017-10-17 00:15:00,43.67114,-79.3014,2017-10-17 06:24:00,BTTE420,"Martin Goodman Trail, Toronto, ON M5A 1B6",2017-10-17 06:59:00,43.64429,-79.36717,2017-10-17 15:57:00
878,BTTE420,"Martin Goodman Trail, Toronto, ON M5A 1B6",2017-10-17 06:59:00,43.64429,-79.36717,2017-10-17 15:57:00,BTTE420,"188 Spadina Ave, Toronto, ON M5T 3A4",2017-10-17 16:22:00,43.64946,-79.39747,2017-10-17 16:48:00
879,BTTE420,"188 Spadina Ave, Toronto, ON M5T 3A4",2017-10-17 16:22:00,43.64946,-79.39747,2017-10-17 16:48:00,BTTE420,"190-194 Gloucester Grove, York, ON M6E 2E9",2017-10-17 17:58:00,43.69555,-79.44355,2017-10-17 20:15:00
880,BTTE420,"190-194 Gloucester Grove, York, ON M6E 2E9",2017-10-17 17:58:00,43.69555,-79.44355,2017-10-17 20:15:00,BTTE420,Where I Park-1941 Yonge St(surface lot),2017-10-17 20:40:00,43.69895,-79.39653,2017-10-17 20:40:00
882,BTTE421,Green P-25 Dundas St E(no double parking),2017-10-17 00:00:00,43.656,-79.37993,2017-10-17 11:04:00,BTTE421,Starlight -155 Wellesley St E (rsvd spaces only),2017-10-17 11:20:00,43.66604,-79.37547,2017-10-17 11:50:00
883,BTTE421,Starlight -155 Wellesley St E (rsvd spaces only),2017-10-17 11:20:00,43.66604,-79.37547,2017-10-17 11:50:00,BTTE421,Green P-35 Erindale Ave(no double parking),2017-10-17 13:01:00,43.67732,-79.35747,2017-10-17 23:57:00
885,BTTE422,"Impark-65 Navy Wharf(underground garage, 5 spaces)",2017-10-17 00:00:00,43.64111,-79.39161,2017-10-17 22:21:00,BTTE422,"1080 Eastern Ave, Toronto, ON M4L 1A8",2017-10-17 22:36:00,43.66626,-79.31482,2017-10-17 22:41:00
886,BTTE422,"1080 Eastern Ave, Toronto, ON M4L 1A8",2017-10-17 22:36:00,43.66626,-79.31482,2017-10-17 22:41:00,BTTE422,"1597 Queen St E, Toronto, ON M4L 1E5",2017-10-17 22:47:00,43.66615,-79.31721,2017-10-17 23:57:00
888,BTTE423,TargetPark-88 Isabella St (no double parking),2017-10-17 00:00:00,43.66878,-79.38136,2017-10-17 11:25:00,BTTE423,"6 Macklem Ave, Toronto, ON M6J 3M2",2017-10-17 12:31:00,43.65156,-79.43122,2017-10-17 12:31:00
889,BTTE423,"6 Macklem Ave, Toronto, ON M6J 3M2",2017-10-17 12:31:00,43.65156,-79.43122,2017-10-17 12:31:00,BTTE423,"9 Bartlett Ave, Toronto, ON M6H 3E8",2017-10-17 12:51:00,43.661,-79.43281,2017-10-17 16:17:00
