,VIN,Address,Date,Lat,Long,t2,VIN1,Address1,Date1,Lat1,Long1,t21
623,BPXL750,"240 Roxton Rd, Toronto, ON M6G 3P9",2017-06-10 12:04:00,43.65515,-79.42166999999999,2017-06-10 15:06:00,BPXL750,"349 Crawford St, Toronto, ON M6J 2V7",2017-06-10 16:32:00,43.65292,-79.41813,2017-06-10 17:07:00
626,BSVM700,Green P-800 Fleet St(No Double Parking),2017-05-10 21:21:00,43.63691,-79.40972,2017-06-10 01:53:00,BSVM700,"18 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 02:38:00,43.64463,-79.4195,2017-06-10 10:23:00
627,BSVM700,"18 Ossington Ave, Toronto, ON M6J 2Y7",2017-06-10 02:38:00,43.64463,-79.4195,2017-06-10 10:23:00,BSVM700,Targetpark-539 King St W (1 Spot),2017-06-10 10:58:00,43.644459999999995,-79.39813000000001,2017-06-10 15:47:00
628,BSVM700,Targetpark-539 King St W (1 Spot),2017-06-10 10:58:00,43.644459999999995,-79.39813000000001,2017-06-10 15:47:00,BSVM700,Starlight -155 Wellesley St E (rsvd spaces only),2017-06-10 16:32:00,43.66604,-79.37546999999999,2017-06-10 17:07:00
630,BSVZ845,"3040 Dundas St W, Toronto, ON M6P 1Z3",2017-05-10 21:21:00,43.66553,-79.47062,2017-06-10 10:23:00,BSVZ845,"172 Duplex Ave, Toronto, ON M5P 2A9",2017-06-10 11:24:00,43.70303,-79.40005,2017-06-10 16:22:00
632,BTTE401,"2046 Yonge St, Toronto, ON M4S 1Z9",2017-05-10 22:52:00,43.70143,-79.3973,2017-05-10 23:57:00,BTTE401,"557 Palmerston Ave, Toronto, ON M6G 2P6",2017-06-10 00:32:00,43.66522,-79.4136,2017-06-10 08:02:00
633,BTTE401,"557 Palmerston Ave, Toronto, ON M6G 2P6",2017-06-10 00:32:00,43.66522,-79.4136,2017-06-10 08:02:00,BTTE401,"115 Geary Ave, Toronto, ON M6H 4H1",2017-06-10 08:27:00,43.67044,-79.43448000000001,2017-06-10 15:16:00
635,BTTE402,"168 Baldwin St, Toronto, ON M5T 1L8",2017-05-10 21:21:00,43.65484,-79.40049,2017-05-10 22:41:00,BTTE402,Green P-20 St. Andrew St(no double parking),2017-05-10 23:22:00,43.6543,-79.40008,2017-06-10 15:31:00
636,BTTE402,Green P-20 St. Andrew St(no double parking),2017-05-10 23:22:00,43.6543,-79.40008,2017-06-10 15:31:00,BTTE402,"92 Lowther Ave, Toronto, ON M5R 1E2",2017-06-10 15:47:00,43.669309999999996,-79.40337,2017-06-10 15:52:00
638,BTTE403,"62-64 Grange Ave, Toronto, ON M5T 1C9",2017-05-10 21:21:00,43.65218,-79.39612,2017-05-10 22:57:00,BTTE403,"6 Carling Ave, Toronto, ON M6G 3R9",2017-05-10 23:32:00,43.66265,-79.42497,2017-06-10 08:57:00
639,BTTE403,"6 Carling Ave, Toronto, ON M6G 3R9",2017-05-10 23:32:00,43.66265,-79.42497,2017-06-10 08:57:00,BTTE403,"917 Davenport Rd, Toronto, ON M6G 2B7",2017-06-10 09:12:00,43.67536,-79.42366,2017-06-10 15:31:00
640,BTTE403,"917 Davenport Rd, Toronto, ON M6G 2B7",2017-06-10 09:12:00,43.67536,-79.42366,2017-06-10 15:31:00,BTTE403,"56 Gladstone Ave, Toronto, ON M6J 3K8",2017-06-10 16:27:00,43.644290000000005,-79.42784,2017-06-10 16:37:00
642,BTTE404,"1595 Dundas St E, Toronto, ON M4L 1L1",2017-05-10 21:21:00,43.66731,-79.32902,2017-06-10 10:18:00,BTTE404,"14 Mountjoy Ave, Toronto, ON M4J 1J5",2017-06-10 11:24:00,43.68037,-79.33100999999999,2017-06-10 12:19:00
643,BTTE404,"14 Mountjoy Ave, Toronto, ON M4J 1J5",2017-06-10 11:24:00,43.68037,-79.33100999999999,2017-06-10 12:19:00,BTTE404,"22 Mosley St, Toronto, ON M4M 1G2",2017-06-10 12:55:00,43.660109999999996,-79.3294,2017-06-10 14:25:00
644,BTTE404,"22 Mosley St, Toronto, ON M4M 1G2",2017-06-10 12:55:00,43.660109999999996,-79.3294,2017-06-10 14:25:00,BTTE404,"21 Ladysmith Ave, Toronto, ON M4J",2017-06-10 16:47:00,43.680690000000006,-79.33085,2017-06-10 17:07:00
646,BTTE405,"319 Wychwood Ave, York, ON M6C 2T6",2017-05-10 21:21:00,43.68786,-79.42545,2017-05-10 21:42:00,BTTE405,"313 Wychwood Ave, York, ON M6C 2T6",2017-05-10 23:52:00,43.68755,-79.42526,2017-06-10 08:07:00
647,BTTE405,"313 Wychwood Ave, York, ON M6C 2T6",2017-05-10 23:52:00,43.68755,-79.42526,2017-06-10 08:07:00,BTTE405,"47 Chicora Ave, Toronto, ON M5R 1T7",2017-06-10 08:32:00,43.67581,-79.39979,2017-06-10 12:09:00
648,BTTE405,"47 Chicora Ave, Toronto, ON M5R 1T7",2017-06-10 08:32:00,43.67581,-79.39979,2017-06-10 12:09:00,BTTE405,On street-18 Emily St(extra parking in garage),2017-06-10 12:40:00,43.64659,-79.38511,2017-06-10 17:07:00
650,BTTE406,"381 Jones Ave, Toronto, ON M4J 3G5",2017-05-10 21:21:00,43.6734,-79.33731,2017-05-10 21:42:00,BTTE406,Green P-35 Erindale Ave(no double parking),2017-05-10 22:02:00,43.67732,-79.35746999999999,2017-06-10 09:07:00
651,BTTE406,Green P-35 Erindale Ave(no double parking),2017-05-10 22:02:00,43.67732,-79.35746999999999,2017-06-10 09:07:00,BTTE406,"35 Bridgman Ave, Toronto, ON M5R",2017-06-10 10:08:00,43.674690000000005,-79.41289,2017-06-10 13:50:00
652,BTTE406,"35 Bridgman Ave, Toronto, ON M5R",2017-06-10 10:08:00,43.674690000000005,-79.41289,2017-06-10 13:50:00,BTTE406,Green P-15 Wellesley St. e(No Double Parking),2017-06-10 14:15:00,43.664840000000005,-79.38359,2017-06-10 15:21:00
653,BTTE406,Green P-15 Wellesley St. e(No Double Parking),2017-06-10 14:15:00,43.664840000000005,-79.38359,2017-06-10 15:21:00,BTTE406,"88-98 Boulton Ave, Toronto, ON M4M 2J5",2017-06-10 16:07:00,43.66186,-79.34767,2017-06-10 17:07:00
655,BTTE407,"177-179 Pearson Ave, Toronto, ON M6R 1G4",2017-05-10 21:21:00,43.64212,-79.44646999999999,2017-05-10 22:13:00,BTTE407,"91 Roncesvalles Ave, Toronto, ON M6R 2K6",2017-05-10 22:18:00,43.641709999999996,-79.44723,2017-06-10 06:57:00
656,BTTE407,"91 Roncesvalles Ave, Toronto, ON M6R 2K6",2017-05-10 22:18:00,43.641709999999996,-79.44723,2017-06-10 06:57:00,BTTE407,"73 Chelsea Ave, Toronto, ON M6P 1B9",2017-06-10 07:42:00,43.65784,-79.45436,2017-06-10 08:47:00
657,BTTE407,"73 Chelsea Ave, Toronto, ON M6P 1B9",2017-06-10 07:42:00,43.65784,-79.45436,2017-06-10 08:47:00,BTTE407,"1181 Queen St W, Toronto, ON M6J 1J4",2017-06-10 09:22:00,43.64235,-79.42649,2017-06-10 10:08:00
658,BTTE407,"1181 Queen St W, Toronto, ON M6J 1J4",2017-06-10 09:22:00,43.64235,-79.42649,2017-06-10 10:08:00,BTTE407,"900 Dufferin St, Toronto, ON M6H 4A9",2017-06-10 10:28:00,43.65675,-79.43455,2017-06-10 10:33:00
659,BTTE407,"900 Dufferin St, Toronto, ON M6H 4A9",2017-06-10 10:28:00,43.65675,-79.43455,2017-06-10 10:33:00,BTTE407,"13 Peel Ave, Toronto, ON M6J 1M3",2017-06-10 10:43:00,43.6439,-79.42851999999999,2017-06-10 11:24:00
660,BTTE407,"13 Peel Ave, Toronto, ON M6J 1M3",2017-06-10 10:43:00,43.6439,-79.42851999999999,2017-06-10 11:24:00,BTTE407,"120 Lynn Williams St, Toronto, ON M6K 3N6",2017-06-10 11:34:00,43.639559999999996,-79.4182,2017-06-10 11:39:00
661,BTTE407,"120 Lynn Williams St, Toronto, ON M6K 3N6",2017-06-10 11:34:00,43.639559999999996,-79.4182,2017-06-10 11:39:00,BTTE407,"7972 Remembrance Drive, Toronto, ON M5V 3T7",2017-06-10 12:04:00,43.63487,-79.40381,2017-06-10 12:14:00
662,BTTE407,"7972 Remembrance Drive, Toronto, ON M5V 3T7",2017-06-10 12:04:00,43.63487,-79.40381,2017-06-10 12:14:00,BTTE407,"13 Bastion St, Toronto, ON M5V 1A4",2017-06-10 13:00:00,43.63644,-79.40363,2017-06-10 14:46:00
663,BTTE407,"13 Bastion St, Toronto, ON M5V 1A4",2017-06-10 13:00:00,43.63644,-79.40363,2017-06-10 14:46:00,BTTE407,"7 Stag Hill Dr, Toronto, ON M4B 1K7",2017-06-10 15:57:00,43.703509999999994,-79.31071999999999,2017-06-10 17:07:00
665,BTTE408,"Green P-31 Parliament St(surface lot, not garage)",2017-05-10 21:21:00,43.64955,-79.36169,2017-06-10 11:39:00,BTTE408,"85 Laing St, Toronto, ON M4L 1C6",2017-06-10 12:50:00,43.66375,-79.32726,2017-06-10 15:21:00
666,BTTE408,"85 Laing St, Toronto, ON M4L 1C6",2017-06-10 12:50:00,43.66375,-79.32726,2017-06-10 15:21:00,BTTE408,"104 Hiawatha Rd, Toronto, ON M4L 2X8",2017-06-10 16:02:00,43.67131,-79.32252,2017-06-10 17:07:00
668,BTTE409,"46 Hickson St, Toronto, ON M6K 1T3",2017-05-10 21:21:00,43.6493,-79.43706,2017-05-10 21:47:00,BTTE409,"1680-1688 Dundas St W, Toronto, ON M6K 1V3",2017-05-10 21:57:00,43.6501,-79.4381,2017-06-10 06:52:00
669,BTTE409,"1680-1688 Dundas St W, Toronto, ON M6K 1V3",2017-05-10 21:57:00,43.6501,-79.4381,2017-06-10 06:52:00,BTTE409,"23-27 Lakeview Ave, Toronto, ON M6J",2017-06-10 07:02:00,43.65012,-79.42302,2017-06-10 09:17:00
670,BTTE409,"23-27 Lakeview Ave, Toronto, ON M6J",2017-06-10 07:02:00,43.65012,-79.42302,2017-06-10 09:17:00,BTTE409,"40-42 Austin Terrace, Toronto, ON M5R 1Y5",2017-06-10 09:48:00,43.67844,-79.41458,2017-06-10 16:42:00
672,BTTE410,"CVPA - 1094 Davenport Rd(on street, 3 cars only)",2017-05-10 21:21:00,43.67478,-79.42994,2017-06-10 07:37:00,BTTE410,Where I Park-1941 Yonge St(surface lot),2017-06-10 08:32:00,43.69895,-79.39653,2017-06-10 10:53:00
673,BTTE410,Where I Park-1941 Yonge St(surface lot),2017-06-10 08:32:00,43.69895,-79.39653,2017-06-10 10:53:00,BTTE410,"200 Elm St, Toronto, ON M5T 1K4",2017-06-10 11:24:00,43.65594,-79.39134,2017-06-10 11:44:00
674,BTTE410,"200 Elm St, Toronto, ON M5T 1K4",2017-06-10 11:24:00,43.65594,-79.39134,2017-06-10 11:44:00,BTTE410,"176 McCaul St, Toronto, ON M5T 1W4",2017-06-10 12:14:00,43.656009999999995,-79.39220999999999,2017-06-10 17:07:00
676,BTTE411,"68 Balfour Ave, Toronto, ON M4C 1T6",2017-05-10 21:21:00,43.69089,-79.29884,2017-06-10 04:19:00,BTTE411,"14 Soho St, Toronto, ON M5T",2017-06-10 05:09:00,43.6501,-79.39378,2017-06-10 06:00:00
677,BTTE411,"14 Soho St, Toronto, ON M5T",2017-06-10 05:09:00,43.6501,-79.39378,2017-06-10 06:00:00,BTTE411,"147 Laird Dr, East York, ON M4G 3V7",2017-06-10 06:47:00,43.70973,-79.36288,2017-06-10 17:07:00
679,BTTE412,"189 Westwood Ave, East York, ON M4K 2B2",2017-05-10 21:21:00,43.686440000000005,-79.34872,2017-06-10 09:17:00,BTTE412,"50 Parliament St, Toronto, ON M5A",2017-06-10 09:37:00,43.650220000000004,-79.36239,2017-06-10 16:17:00
680,BTTE412,"50 Parliament St, Toronto, ON M5A",2017-06-10 09:37:00,43.650220000000004,-79.36239,2017-06-10 16:17:00,BTTE412,"54 Afton Ave, Toronto, ON M6J 1S1",2017-06-10 16:47:00,43.64683,-79.42723000000001,2017-06-10 17:07:00
682,BTTE413,"112 Pine Crest Rd, Toronto, ON M6P 3G5",2017-05-10 21:21:00,43.65874,-79.46942,2017-05-10 21:47:00,BTTE413,"371 Margueretta St, Toronto, ON M6H 3S6",2017-05-10 22:07:00,43.65995,-79.44009,2017-06-10 08:07:00
683,BTTE413,"371 Margueretta St, Toronto, ON M6H 3S6",2017-05-10 22:07:00,43.65995,-79.44009,2017-06-10 08:07:00,BTTE413,"303 Margueretta St, Toronto, ON M6H 3S4",2017-06-10 10:08:00,43.65767,-79.43985,2017-06-10 17:07:00
685,BTTE414,"172-174 Geoffrey St, Toronto, ON M6R 1P7",2017-05-10 21:21:00,43.64744,-79.45296,2017-05-10 22:13:00,BTTE414,"289A Roncesvalles Ave, Toronto, ON M6R 2M3",2017-05-10 22:23:00,43.64774,-79.44954,2017-06-10 07:07:00
686,BTTE414,"289A Roncesvalles Ave, Toronto, ON M6R 2M3",2017-05-10 22:23:00,43.64774,-79.44954,2017-06-10 07:07:00,BTTE414,"165 Galley Ave, Toronto, ON M6R 1H3",2017-06-10 07:17:00,43.642720000000004,-79.44814000000001,2017-06-10 08:32:00
687,BTTE414,"165 Galley Ave, Toronto, ON M6R 1H3",2017-06-10 07:17:00,43.642720000000004,-79.44814000000001,2017-06-10 08:32:00,BTTE414,"103 Frederick St, Toronto, ON M5A 4H1",2017-06-10 09:27:00,43.648920000000004,-79.36846,2017-06-10 15:06:00
688,BTTE414,"103 Frederick St, Toronto, ON M5A 4H1",2017-06-10 09:27:00,43.648920000000004,-79.36846,2017-06-10 15:06:00,BTTE414,Unit Park-73 The Esplanade(surface lot),2017-06-10 15:21:00,43.64703,-79.3733,2017-06-10 15:41:00
690,BTTE415,"18 Macpherson Ave, Toronto, ON M5R 1W8",2017-05-10 21:21:00,43.678979999999996,-79.39134,2017-06-10 12:35:00,BTTE415,"129 Winchester St, Toronto, ON M4X 1B3",2017-06-10 13:05:00,43.66675,-79.3646,2017-06-10 16:17:00
691,BTTE415,"129 Winchester St, Toronto, ON M4X 1B3",2017-06-10 13:05:00,43.66675,-79.3646,2017-06-10 16:17:00,BTTE415,Impark-47 Richmond St E (dedicated spaces only),2017-06-10 16:32:00,43.65218,-79.37617,2017-06-10 16:37:00
693,BTTE416,"42 Rolph Rd, East York, ON M4G 3M6",2017-05-10 21:21:00,43.700109999999995,-79.36698,2017-06-10 10:13:00,BTTE416,"147 Laird Dr, East York, ON M4G 4K1",2017-06-10 10:33:00,43.7096,-79.36272,2017-06-10 10:38:00
694,BTTE416,"147 Laird Dr, East York, ON M4G 4K1",2017-06-10 10:33:00,43.7096,-79.36272,2017-06-10 10:38:00,BTTE416,"28-30 Evergreen Gardens, Toronto, ON M4G",2017-06-10 10:53:00,43.69562,-79.37374,2017-06-10 17:07:00
696,BTTE417,"Impark-65 Navy Wharf(underground garage, 5 spaces)",2017-05-10 21:21:00,43.64111,-79.39161,2017-06-10 02:03:00,BTTE417,"56 First Ave, Toronto, ON M4M 1W8",2017-06-10 02:23:00,43.66507,-79.35027,2017-06-10 08:42:00
697,BTTE417,"56 First Ave, Toronto, ON M4M 1W8",2017-06-10 02:23:00,43.66507,-79.35027,2017-06-10 08:42:00,BTTE417,Green P-15 Wellesley St. e(No Double Parking),2017-06-10 09:07:00,43.664840000000005,-79.38359,2017-06-10 09:53:00
698,BTTE417,Green P-15 Wellesley St. e(No Double Parking),2017-06-10 09:07:00,43.664840000000005,-79.38359,2017-06-10 09:53:00,BTTE417,"58-60 Parliament St, Toronto, ON M5A 1G1",2017-06-10 10:18:00,43.65104,-79.3626,2017-06-10 15:16:00
699,BTTE417,"58-60 Parliament St, Toronto, ON M5A 1G1",2017-06-10 10:18:00,43.65104,-79.3626,2017-06-10 15:16:00,BTTE417,"93 St Hubert Ave, East York, ON M4J 3Z4",2017-06-10 15:47:00,43.694559999999996,-79.33975,2017-06-10 17:07:00
701,BTTE418,"34 Victoria Park Ave, Scarborough, ON M4E 3R9",2017-05-10 21:21:00,43.675740000000005,-79.28086,2017-06-10 06:31:00,BTTE418,Green P-363 Adelaide St W(no double parking),2017-06-10 07:02:00,43.6466,-79.39477,2017-06-10 08:32:00
702,BTTE418,Green P-363 Adelaide St W(no double parking),2017-06-10 07:02:00,43.6466,-79.39477,2017-06-10 08:32:00,BTTE418,Green P-35 Erindale Ave(no double parking),2017-06-10 09:07:00,43.67732,-79.35746999999999,2017-06-10 09:17:00
703,BTTE418,Green P-35 Erindale Ave(no double parking),2017-06-10 09:07:00,43.67732,-79.35746999999999,2017-06-10 09:17:00,BTTE418,"50-70 Cambridge Ave, Toronto, ON M4K 2L2",2017-06-10 11:29:00,43.677859999999995,-79.35995,2017-06-10 11:44:00
704,BTTE418,"50-70 Cambridge Ave, Toronto, ON M4K 2L2",2017-06-10 11:29:00,43.677859999999995,-79.35995,2017-06-10 11:44:00,BTTE418,Green P-105 Spadina Ave(No Double Parking),2017-06-10 12:29:00,43.64667,-79.39514,2017-06-10 15:26:00
705,BTTE418,Green P-105 Spadina Ave(No Double Parking),2017-06-10 12:29:00,43.64667,-79.39514,2017-06-10 15:26:00,BTTE418,"337 Crawford St, Toronto, ON M6J 2V7",2017-06-10 16:02:00,43.65248,-79.41795,2017-06-10 16:37:00
707,BTTE419,"20 Turntable Crescent, Toronto, ON M6H 4K9",2017-05-10 21:21:00,43.670359999999995,-79.45006,2017-06-10 07:12:00,BTTE419,"93 McCaul St, Toronto, ON M5T 2W7",2017-06-10 08:07:00,43.65318,-79.39094,2017-06-10 09:48:00
708,BTTE419,"93 McCaul St, Toronto, ON M5T 2W7",2017-06-10 08:07:00,43.65318,-79.39094,2017-06-10 09:48:00,BTTE419,"16 Adrian Ave, Toronto, ON M6N 1A1",2017-06-10 10:48:00,43.667970000000004,-79.45148,2017-06-10 17:07:00
711,BTTE421,"198-200 Argyle St, Toronto, ON M6J 1P6",2017-05-10 21:21:00,43.64555,-79.42667,2017-05-10 23:12:00,BTTE421,"1186 Queen St W, Toronto, ON M6J 1J6",2017-05-10 23:22:00,43.642759999999996,-79.4261,2017-06-10 07:47:00
712,BTTE421,"1186 Queen St W, Toronto, ON M6J 1J6",2017-05-10 23:22:00,43.642759999999996,-79.4261,2017-06-10 07:47:00,BTTE421,"2 Lisgar St, Toronto, ON M6J",2017-06-10 07:57:00,43.64145,-79.42291,2017-06-10 08:07:00
713,BTTE421,"2 Lisgar St, Toronto, ON M6J",2017-06-10 07:57:00,43.64145,-79.42291,2017-06-10 08:07:00,BTTE421,"58-100 Dovercourt Rd, Toronto, ON M6J 3C3",2017-06-10 08:12:00,43.64297,-79.4222,2017-06-10 12:04:00
714,BTTE421,"58-100 Dovercourt Rd, Toronto, ON M6J 3C3",2017-06-10 08:12:00,43.64297,-79.4222,2017-06-10 12:04:00,BTTE421,"120-162 Villiers St, Toronto, ON M5A 1B1",2017-06-10 12:45:00,43.649359999999994,-79.34834000000001,2017-06-10 14:46:00
715,BTTE421,"120-162 Villiers St, Toronto, ON M5A 1B1",2017-06-10 12:45:00,43.649359999999994,-79.34834000000001,2017-06-10 14:46:00,BTTE421,Green P-35 Bellevue Ave(no double parking),2017-06-10 15:36:00,43.65418,-79.40318,2017-06-10 16:32:00
717,BTTE422,"1597 Queen St E, Toronto, ON M4L 1E5",2017-05-10 21:21:00,43.666140000000006,-79.31730999999999,2017-06-10 07:42:00,BTTE422,"33 Woodfield Rd, Toronto, ON M4L 2W1",2017-06-10 07:52:00,43.6646,-79.32095,2017-06-10 08:17:00
718,BTTE422,"33 Woodfield Rd, Toronto, ON M4L 2W1",2017-06-10 07:52:00,43.6646,-79.32095,2017-06-10 08:17:00,BTTE422,Unit Park-73 The Esplanade(surface lot),2017-06-10 09:07:00,43.64703,-79.3733,2017-06-10 15:11:00
719,BTTE422,Unit Park-73 The Esplanade(surface lot),2017-06-10 09:07:00,43.64703,-79.3733,2017-06-10 15:11:00,BTTE422,"13-23 Rosehill Ave, Toronto, ON M4T",2017-06-10 15:41:00,43.6864,-79.39246,2017-06-10 17:07:00
721,BTTE423,CVPA 96 Cosburn Ave (on street only),2017-05-10 21:21:00,43.68915,-79.35034,2017-06-10 10:28:00,BTTE423,Evergreen Brickworks (Northeast parking lot),2017-06-10 11:39:00,43.68463,-79.36344,2017-06-10 17:07:00
723,BTTE424,"124 Duplex Ave, Toronto, ON M5P 2A7",2017-05-10 21:21:00,43.70155,-79.39952,2017-05-10 21:52:00,BTTE424,"159 Euclid Ave, Toronto, ON M6J 2J8",2017-05-10 22:33:00,43.65037,-79.40921999999999,2017-06-10 08:52:00
724,BTTE424,"159 Euclid Ave, Toronto, ON M6J 2J8",2017-05-10 22:33:00,43.65037,-79.40921999999999,2017-06-10 08:52:00,BTTE424,Green P-105 Spadina Ave(No Double Parking),2017-06-10 09:32:00,43.64667,-79.39514,2017-06-10 15:01:00
725,BTTE424,Green P-105 Spadina Ave(No Double Parking),2017-06-10 09:32:00,43.64667,-79.39514,2017-06-10 15:01:00,BTTE424,"14-16 Sudbury St, Toronto, ON M6J 3S7",2017-06-10 15:47:00,43.64134,-79.42105,2017-06-10 15:52:00
727,BTTE425,"228 Medland St, Toronto, ON M6P 2N7",2017-05-10 21:42:00,43.66489,-79.46739000000001,2017-06-10 13:20:00,BTTE425,"234-242 Medland St, Toronto, ON M6P 2N7",2017-06-10 14:20:00,43.665009999999995,-79.46722,2017-06-10 17:07:00
729,BTTE426,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",2017-05-10 21:21:00,43.683679999999995,-79.32177,2017-06-10 07:47:00,BTTE426,"166 Bastedo Ave, Toronto, ON M4C 3N1",2017-06-10 07:52:00,43.68385,-79.31908,2017-06-10 14:41:00
730,BTTE426,"166 Bastedo Ave, Toronto, ON M4C 3N1",2017-06-10 07:52:00,43.68385,-79.31908,2017-06-10 14:41:00,BTTE426,"520 Glebeholme Blvd, Toronto, ON M4C 1V2",2017-06-10 15:57:00,43.68707,-79.3189,2017-06-10 17:07:00
732,BTTE427,"5 Northern Pl, Toronto, ON M6K 2V1",2017-05-10 21:21:00,43.64728,-79.43760999999999,2017-05-10 21:57:00,BTTE427,"1722 Dundas St W, Toronto, ON M6K 1V5",2017-05-10 22:07:00,43.65015,-79.43890999999999,2017-06-10 06:47:00
733,BTTE427,"1722 Dundas St W, Toronto, ON M6K 1V5",2017-05-10 22:07:00,43.65015,-79.43890999999999,2017-06-10 06:47:00,BTTE427,"83 St Clarens Ave, Toronto, ON M6K 2S7",2017-06-10 06:57:00,43.64951,-79.43805,2017-06-10 14:41:00
734,BTTE427,"83 St Clarens Ave, Toronto, ON M6K 2S7",2017-06-10 06:57:00,43.64951,-79.43805,2017-06-10 14:41:00,BTTE427,"701-799 Wellington St W, Toronto, ON M5V 1G8",2017-06-10 15:01:00,43.641329999999996,-79.40856,2017-06-10 16:17:00
736,BTTE428,"830 Lansdowne Ave, Toronto, ON M6H 4E9",2017-05-10 21:21:00,43.66725,-79.44796,2017-06-10 17:07:00,BTTE428,"12 Randolph Ave, Toronto, ON M6P 3L8",2017-06-10 05:29:00,43.658559999999994,-79.45038000000001,2017-06-10 16:17:00
739,BTTE430,"94 Virginia Ave, East York, ON M4C 2S9",2017-05-10 21:21:00,43.69475,-79.32160999999999,2017-06-10 08:57:00,BTTE430,"563 Merton St, Toronto, ON M4S 1B4",2017-06-10 09:53:00,43.69954,-79.37973000000001,2017-06-10 17:07:00
741,BTTE431,"63 Borden St, Toronto, ON M5S 2M8",2017-05-10 21:26:00,43.65894,-79.40595,2017-06-10 01:53:00,BTTE431,"1022 Hilltop Rd, Toronto, ON M6C 3C6",2017-06-10 02:23:00,43.70077,-79.4278,2017-06-10 11:44:00
742,BTTE431,"1022 Hilltop Rd, Toronto, ON M6C 3C6",2017-06-10 02:23:00,43.70077,-79.4278,2017-06-10 11:44:00,BTTE431,"16 Anderson Ave, Toronto, ON M5P 1H3",2017-06-10 12:04:00,43.70407,-79.40153000000001,2017-06-10 17:07:00
744,BTTE432,"281 Richmond St W, Toronto, ON M5V 1X1",2017-06-10 10:23:00,43.6481,-79.39307,2017-06-10 10:23:00,BTTE432,"Impark-65 Navy Wharf(underground garage, 5 spaces)",2017-06-10 10:38:00,43.64111,-79.39161,2017-06-10 15:47:00
745,BTTE432,"Impark-65 Navy Wharf(underground garage, 5 spaces)",2017-06-10 10:38:00,43.64111,-79.39161,2017-06-10 15:47:00,BTTE432,"1 Ripley Ave, Toronto, ON M6S 3P2",2017-06-10 16:07:00,43.63692,-79.47479,2017-06-10 17:07:00
747,BTTE433,"262 Glenlake Ave, Toronto, ON M6P 1G1",2017-05-10 21:21:00,43.657759999999996,-79.4646,2017-05-10 22:47:00,BTTE433,"1846 Bloor St W, Toronto, ON M6R 2Z3",2017-05-10 22:52:00,43.65413,-79.46302,2017-06-10 07:22:00
748,BTTE433,"1846 Bloor St W, Toronto, ON M6R 2Z3",2017-05-10 22:52:00,43.65413,-79.46302,2017-06-10 07:22:00,BTTE433,"40-52 High Park Ave, Toronto, ON M6P",2017-06-10 07:32:00,43.65511,-79.46601,2017-06-10 13:00:00
749,BTTE433,"40-52 High Park Ave, Toronto, ON M6P",2017-06-10 07:32:00,43.65511,-79.46601,2017-06-10 13:00:00,BTTE433,"219 Howard Park Ave, Toronto, ON M6R 1V9",2017-06-10 13:35:00,43.64967,-79.4569,2017-06-10 15:36:00
751,BTTE435,"244-246 Rusholme Rd, Toronto, ON M6H 2Y8",2017-05-10 21:21:00,43.65742,-79.42979,2017-06-10 10:08:00,BTTE435,"Green P-31 Parliament St(surface lot, not garage)",2017-06-10 10:43:00,43.64955,-79.36169,2017-06-10 17:07:00
753,BTTE436,"1235-1245 Danforth Ave, Toronto, ON M4J 1M8",2017-05-10 21:21:00,43.6818,-79.33081999999999,2017-06-10 06:10:00,BTTE436,"807A Danforth Ave, Toronto, ON M4J 1L2",2017-06-10 06:31:00,43.67958,-79.34146,2017-06-10 07:12:00
754,BTTE436,"807A Danforth Ave, Toronto, ON M4J 1L2",2017-06-10 06:31:00,43.67958,-79.34146,2017-06-10 07:12:00,BTTE436,"56 Euston Ave, Toronto, ON M4J 3N3",2017-06-10 07:22:00,43.680040000000005,-79.33762,2017-06-10 12:04:00
755,BTTE436,"56 Euston Ave, Toronto, ON M4J 3N3",2017-06-10 07:22:00,43.680040000000005,-79.33762,2017-06-10 12:04:00,BTTE436,"9-11 Strathcona Ave, Toronto, ON M4K 1K6",2017-06-10 14:05:00,43.67544,-79.34531,2017-06-10 14:15:00
756,BTTE436,"9-11 Strathcona Ave, Toronto, ON M4K 1K6",2017-06-10 14:05:00,43.67544,-79.34531,2017-06-10 14:15:00,BTTE436,"128 Broadview Ave, Toronto, ON M4M 2G2",2017-06-10 14:46:00,43.65968,-79.35047,2017-06-10 15:31:00
757,BTTE436,"128 Broadview Ave, Toronto, ON M4M 2G2",2017-06-10 14:46:00,43.65968,-79.35047,2017-06-10 15:31:00,BTTE436,"197 Laughton Ave, Toronto, ON M6N 2X7",2017-06-10 16:27:00,43.67335,-79.45703,2017-06-10 17:07:00
759,BTTE437,"24 Glendonwynne Rd, Toronto, ON M6P 3E4",2017-05-10 21:21:00,43.65211,-79.47436,2017-06-10 08:17:00,BTTE437,"47 Dorval Rd, Toronto, ON M6P 2B7",2017-06-10 08:47:00,43.6579,-79.45514,2017-06-10 10:43:00
760,BTTE437,"47 Dorval Rd, Toronto, ON M6P 2B7",2017-06-10 08:47:00,43.6579,-79.45514,2017-06-10 10:43:00,BTTE437,"87 Hillsdale Ave W, Toronto, ON M5P 1G2",2017-06-10 11:24:00,43.702729999999995,-79.4004,2017-06-10 17:07:00
