FID,OID_,FID_,Lat,Long,Lat1,Long1,Shape_Leng,FID_1,VIN,Address,Date,DateD,DateH,Lat_1,Long_1,t2,t2D,t2H,VIN1,Address1,Date1,Date1D,Date1H,Lat1_1,Long1_1,t21,t21D,t21H
1445,0,1446,43.681730000000002,-79.330979999999997,43.681539999999998,-79.329160000000002,204.701519840999990,1446,BTTE403,"1233 Danforth Ave, Toronto, ON M4J 1M8",10/17/2017 0:00,17,0,43.681730000000002,-79.330979999999997,10/17/2017 7:24,17,7,BTTE403,"150 Lamb Ave, Toronto, ON M4J 4M6",10/17/2017 7:29,17,7,43.681539999999998,-79.329160000000002,10/17/2017 7:50,17,7
1446,0,1447,43.681539999999998,-79.329160000000002,43.671489999999999,-79.412649999999999,9421.910019860000800,1447,BTTE403,"150 Lamb Ave, Toronto, ON M4J 4M6",10/17/2017 7:29,17,7,43.681539999999998,-79.329160000000002,10/17/2017 7:50,17,7,BTTE403,"205-207 Albany Ave, Toronto, ON M5R 3C7",10/17/2017 8:20,17,8,43.671489999999999,-79.412649999999999,10/17/2017 10:34,17,10
1447,0,1448,43.671489999999999,-79.412649999999999,43.659129999999998,-79.481620000000007,7909.799234080000100,1448,BTTE403,"205-207 Albany Ave, Toronto, ON M5R 3C7",10/17/2017 8:20,17,8,43.671489999999999,-79.412649999999999,10/17/2017 10:34,17,10,BTTE403,"510 Beresford Ave, Toronto, ON M6S 3B7",10/17/2017 11:04,17,11,43.659129999999998,-79.481620000000007,10/17/2017 15:17,17,15
1448,0,1449,43.659129999999998,-79.481620000000007,43.656100000000002,-79.397250000000000,9403.590166559999500,1449,BTTE403,"510 Beresford Ave, Toronto, ON M6S 3B7",10/17/2017 11:04,17,11,43.659129999999998,-79.481620000000007,10/17/2017 15:17,17,15,BTTE403,"125 Huron St, Toronto, ON M5T 2B3",10/17/2017 16:07,17,16,43.656100000000002,-79.397250000000000,10/17/2017 20:00,17,20
1449,0,1450,43.656100000000002,-79.397250000000000,43.669840000000001,-79.438019999999995,5006.825826360000100,1450,BTTE403,"125 Huron St, Toronto, ON M5T 2B3",10/17/2017 16:07,17,16,43.656100000000002,-79.397250000000000,10/17/2017 20:00,17,20,BTTE403,"5 Bristol Ave, Toronto, ON M6H 3J8",10/17/2017 20:25,17,20,43.669840000000001,-79.438019999999995,10/17/2017 22:16,17,22
1450,0,1451,43.669840000000001,-79.438019999999995,43.682060000000000,-79.450819999999993,2359.625921819999800,1451,BTTE403,"5 Bristol Ave, Toronto, ON M6H 3J8",10/17/2017 20:25,17,20,43.669840000000001,-79.438019999999995,10/17/2017 22:16,17,22,BTTE403,"186-188 Nairn Ave, Toronto, ON M6E 4H3",10/17/2017 22:31,17,22,43.682060000000000,-79.450819999999993,10/17/2017 23:57,17,23
1451,0,1452,43.649549999999998,-79.361689999999996,43.679910000000000,-79.283749999999998,9854.155297650000600,1452,BTTE405,"Green P-31 Parliament St(surface lot, not garage)",10/17/2017 0:00,17,0,43.649549999999998,-79.361689999999996,10/17/2017 23:57,17,23,BTTE405,"356 Victoria Park Ave, Toronto, ON M4E 3S8",10/17/2017 8:35,17,8,43.679910000000000,-79.283749999999998,10/17/2017 12:21,17,12
1452,0,1453,43.684800000000003,-79.316670000000002,43.683239999999998,-79.312929999999994,480.625815179000030,1453,BTTE406,"1909 Danforth Ave, Toronto, ON M4C 1J4",10/17/2017 0:00,17,0,43.684800000000003,-79.316670000000002,10/17/2017 7:29,17,7,BTTE406,"116 Merrill Ave E, Toronto, ON M4C 1C9",10/17/2017 7:34,17,7,43.683239999999998,-79.312929999999994,10/17/2017 8:55,17,8
1453,0,1454,43.683239999999998,-79.312929999999994,43.658819999999999,-79.357129999999998,6191.461629450000100,1454,BTTE406,"116 Merrill Ave E, Toronto, ON M4C 1C9",10/17/2017 7:34,17,7,43.683239999999998,-79.312929999999994,10/17/2017 8:55,17,8,BTTE406,"45 River St, Toronto, ON M5A 3P1",10/17/2017 9:30,17,9,43.658819999999999,-79.357129999999998,10/17/2017 10:34,17,10
1454,0,1455,43.658819999999999,-79.357129999999998,43.653689999999997,-79.389359999999996,3673.626404570000000,1455,BTTE406,"45 River St, Toronto, ON M5A 3P1",10/17/2017 9:30,17,9,43.658819999999999,-79.357129999999998,10/17/2017 10:34,17,10,BTTE406,Green P-121 St Patrick St(No Double Parking),10/17/2017 10:59,17,10,43.653689999999997,-79.389359999999996,10/17/2017 13:01,17,13
1455,0,1456,43.653689999999997,-79.389359999999996,43.658980000000000,-79.480829999999997,10214.874076800001000,1456,BTTE406,Green P-121 St Patrick St(No Double Parking),10/17/2017 10:59,17,10,43.653689999999997,-79.389359999999996,10/17/2017 13:01,17,13,BTTE406,"90 Lincoln Ave, Toronto, ON M6S 2A5",10/17/2017 17:08,17,17,43.658980000000000,-79.480829999999997,10/17/2017 23:57,17,23
1456,0,1457,43.687339999999999,-79.458500000000001,43.652520000000003,-79.440709999999996,5712.977659729999700,1457,BTTE407,"478 McRoberts Ave, York, ON M6E 4R4",10/17/2017 0:00,17,0,43.687339999999999,-79.458500000000001,10/17/2017 6:44,17,6,BTTE407,"330-340 Lansdowne Ave, Toronto, ON M6H 3Y1",10/17/2017 7:45,17,7,43.652520000000003,-79.440709999999996,10/17/2017 8:40,17,8
1457,0,1458,43.652520000000003,-79.440709999999996,43.643839999999997,-79.410210000000006,3648.405571780000200,1458,BTTE407,"330-340 Lansdowne Ave, Toronto, ON M6H 3Y1",10/17/2017 7:45,17,7,43.652520000000003,-79.440709999999996,10/17/2017 8:40,17,8,BTTE407,"798-800 Adelaide St W, Toronto, ON M6J",10/17/2017 9:10,17,9,43.643839999999997,-79.410210000000006,10/17/2017 11:25,17,11
1458,0,1459,43.643839999999997,-79.410210000000006,43.665860000000002,-79.412779999999998,3400.055987390000200,1459,BTTE407,"798-800 Adelaide St W, Toronto, ON M6J",10/17/2017 9:10,17,9,43.643839999999997,-79.410210000000006,10/17/2017 11:25,17,11,BTTE407,"659-671 Markham St, Toronto, ON M6G 2M1",10/17/2017 11:50,17,11,43.665860000000002,-79.412779999999998,10/17/2017 12:21,17,12
1459,0,1460,43.665860000000002,-79.412779999999998,43.648229999999998,-79.422790000000006,2932.603370200000000,1460,BTTE407,"659-671 Markham St, Toronto, ON M6G 2M1",10/17/2017 11:50,17,11,43.665860000000002,-79.412779999999998,10/17/2017 12:21,17,12,BTTE407,"22-24 Grove Ave, Toronto, ON M6J 3B5",10/17/2017 12:41,17,12,43.648229999999998,-79.422790000000006,10/17/2017 13:01,17,13
1460,0,1461,43.648229999999998,-79.422790000000006,43.654290000000003,-79.412830000000000,1448.640679890000000,1461,BTTE407,"22-24 Grove Ave, Toronto, ON M6J 3B5",10/17/2017 12:41,17,12,43.648229999999998,-79.422790000000006,10/17/2017 13:01,17,13,BTTE407,"21 Henderson Ave, Toronto, ON M6J 2B6",10/17/2017 14:22,17,14,43.654290000000003,-79.412830000000000,10/17/2017 16:38,17,16
1461,0,1462,43.654290000000003,-79.412830000000000,43.637779999999999,-79.424009999999996,2828.388430320000200,1462,BTTE407,"21 Henderson Ave, Toronto, ON M6J 2B6",10/17/2017 14:22,17,14,43.654290000000003,-79.412830000000000,10/17/2017 16:38,17,16,BTTE407,GreenP-1155 King st W(no double parking),10/17/2017 17:08,17,17,43.637779999999999,-79.424009999999996,10/17/2017 17:08,17,17
1462,0,1463,43.637779999999999,-79.424009999999996,43.647680000000001,-79.443669999999997,2666.263068790000000,1463,BTTE407,GreenP-1155 King st W(no double parking),10/17/2017 17:08,17,17,43.637779999999999,-79.424009999999996,10/17/2017 17:08,17,17,BTTE407,"75 Wabash Ave, Toronto, ON M6R 1N2",10/17/2017 18:18,17,18,43.647680000000001,-79.443669999999997,10/17/2017 21:46,17,21
1463,0,1464,43.647680000000001,-79.443669999999997,43.645580000000002,-79.448819999999998,658.055142087000040,1464,BTTE407,"75 Wabash Ave, Toronto, ON M6R 1N2",10/17/2017 18:18,17,18,43.647680000000001,-79.443669999999997,10/17/2017 21:46,17,21,BTTE407,"240 Roncesvalles Ave, Toronto, ON M6R 2L6",10/17/2017 21:51,17,21,43.645580000000002,-79.448819999999998,10/17/2017 23:57,17,23
1464,0,1465,43.682989999999997,-79.337670000000003,43.679630000000003,-79.340940000000003,632.455686010000020,1465,BTTE408,"15 Glebeholme Blvd, Toronto, ON M4J 1S3",10/17/2017 11:15,17,11,43.682989999999997,-79.337670000000003,10/17/2017 22:31,17,22,BTTE408,"821-831 Danforth Ave, Toronto, ON M4J 1L2",10/17/2017 22:41,17,22,43.679630000000003,-79.340940000000003,10/17/2017 23:57,17,23
1465,0,1466,43.655999999999999,-79.379930000000002,43.666300000000000,-79.380189999999999,1585.189035680000000,1466,BTTE409,Green P-25 Dundas St E(no double parking),10/17/2017 0:00,17,0,43.655999999999999,-79.379930000000002,10/17/2017 12:21,17,12,BTTE409,Starlight-80 Wellesley St E (behind building),10/17/2017 12:41,17,12,43.666300000000000,-79.380189999999999,10/17/2017 13:46,17,13
1466,0,1467,43.666300000000000,-79.380189999999999,43.684629999999999,-79.363439999999997,3381.721474320000200,1467,BTTE409,Starlight-80 Wellesley St E (behind building),10/17/2017 12:41,17,12,43.666300000000000,-79.380189999999999,10/17/2017 13:46,17,13,BTTE409,Evergreen Brickworks (Northeast parking lot),10/17/2017 14:07,17,14,43.684629999999999,-79.363439999999997,10/17/2017 23:57,17,23
1467,0,1468,43.648159999999997,-79.364509999999996,43.666469999999997,-79.333200000000005,4481.656675520000100,1468,BTTE410,"30-32 Longboat Ave, Toronto, ON M5A 4E2",10/17/2017 11:50,17,11,43.648159999999997,-79.364509999999996,10/17/2017 16:33,17,16,BTTE410,"1450-1456 Dundas St E, Toronto, ON M4M 1S8",10/17/2017 19:34,17,19,43.666469999999997,-79.333200000000005,10/17/2017 23:57,17,23
1468,0,1469,43.670960000000001,-79.470929999999996,43.652529999999999,-79.473569999999995,2851.152871960000100,1469,BTTE411,"1980 Old Stock Yards Rd, Toronto, ON M6N",10/17/2017 0:00,17,0,43.670960000000001,-79.470929999999996,10/17/2017 14:07,17,14,BTTE411,"12-14 Margdon Rd, Toronto, ON M6P 3H4",10/17/2017 14:27,17,14,43.652529999999999,-79.473569999999995,10/17/2017 18:18,17,18
1469,0,1470,43.652529999999999,-79.473569999999995,43.665239999999997,-79.407749999999993,7583.559981010000200,1470,BTTE411,"12-14 Margdon Rd, Toronto, ON M6P 3H4",10/17/2017 14:27,17,14,43.652529999999999,-79.473569999999995,10/17/2017 18:18,17,18,BTTE411,"David French Ln, Toronto, ON M5S",10/17/2017 18:59,17,18,43.665239999999997,-79.407749999999993,10/17/2017 21:51,17,21
1470,0,1471,43.665239999999997,-79.407749999999993,43.666539999999998,-79.434399999999997,2973.402066180000000,1471,BTTE411,"David French Ln, Toronto, ON M5S",10/17/2017 18:59,17,18,43.665239999999997,-79.407749999999993,10/17/2017 21:51,17,21,BTTE411,"197 Hallam St, Toronto, ON M6H 1X6",10/17/2017 22:21,17,22,43.666539999999998,-79.434399999999997,10/17/2017 23:57,17,23
1471,0,1472,43.636910000000000,-79.409719999999993,43.637790000000003,-79.401550000000000,919.497652592000010,1472,BTTE412,Green P-800 Fleet St(No Double Parking),10/17/2017 0:00,17,0,43.636910000000000,-79.409719999999993,10/17/2017 2:37,17,2,BTTE412,The Garrison-169 Fort York BLVD (1 car/space only),10/17/2017 2:57,17,2,43.637790000000003,-79.401550000000000,10/17/2017 8:55,17,8
1472,0,1473,43.637790000000003,-79.401550000000000,43.660170000000001,-79.463120000000004,7670.144292500000100,1473,BTTE412,The Garrison-169 Fort York BLVD (1 car/space only),10/17/2017 2:57,17,2,43.637790000000003,-79.401550000000000,10/17/2017 8:55,17,8,BTTE412,"13 Hillsview Ave, Toronto, ON M6P 1J4",10/17/2017 12:46,17,12,43.660170000000001,-79.463120000000004,10/17/2017 13:21,17,13
1473,0,1474,43.660170000000001,-79.463120000000004,43.652410000000003,-79.481279999999998,2347.830320200000200,1474,BTTE412,"13 Hillsview Ave, Toronto, ON M6P 1J4",10/17/2017 12:46,17,12,43.660170000000001,-79.463120000000004,10/17/2017 13:21,17,13,BTTE412,"516 Windermere Ave, Toronto, ON M6S 3L6",10/17/2017 13:57,17,13,43.652410000000003,-79.481279999999998,10/17/2017 14:47,17,14
1474,0,1475,43.652410000000003,-79.481279999999998,43.639989999999997,-79.470860000000002,2235.202183850000000,1475,BTTE412,"516 Windermere Ave, Toronto, ON M6S 3L6",10/17/2017 13:57,17,13,43.652410000000003,-79.481279999999998,10/17/2017 14:47,17,14,BTTE412,"62-70 Coe Hill Dr, Toronto, ON M6S 3C8",10/17/2017 16:22,17,16,43.639989999999997,-79.470860000000002,10/17/2017 23:57,17,23
1475,0,1476,43.650069999999999,-79.437610000000006,43.650610000000000,-79.433589999999995,455.150668540000030,1476,BTTE413,"1678-1680 Dundas St W, Toronto, ON M6K 1V3",10/17/2017 0:00,17,0,43.650069999999999,-79.437610000000006,10/17/2017 6:39,17,6,BTTE413,"44 Fisher St, Toronto, ON M6K 1V8",10/17/2017 6:49,17,6,43.650610000000000,-79.433589999999995,10/17/2017 8:25,17,8
1476,0,1477,43.650610000000000,-79.433589999999995,43.663629999999998,-79.449110000000005,2645.414597030000100,1477,BTTE413,"44 Fisher St, Toronto, ON M6K 1V8",10/17/2017 6:49,17,6,43.650610000000000,-79.433589999999995,10/17/2017 8:25,17,8,BTTE413,"224 Campbell Ave, Toronto, ON M6P 3V4",10/17/2017 9:05,17,9,43.663629999999998,-79.449110000000005,10/17/2017 9:58,17,9
1477,0,1478,43.663629999999998,-79.449110000000005,43.646070000000002,-79.464929999999995,3225.059908700000100,1478,BTTE413,"224 Campbell Ave, Toronto, ON M6P 3V4",10/17/2017 9:05,17,9,43.663629999999998,-79.449110000000005,10/17/2017 9:58,17,9,BTTE413,"142 Colborne Lodge Dr, Toronto, ON M6S 2W3",10/17/2017 10:29,17,10,43.646070000000002,-79.464929999999995,10/17/2017 10:59,17,10
1478,0,1479,43.646070000000002,-79.464929999999995,43.670490000000001,-79.446759999999998,4267.299946649999600,1479,BTTE413,"142 Colborne Lodge Dr, Toronto, ON M6S 2W3",10/17/2017 10:29,17,10,43.646070000000002,-79.464929999999995,10/17/2017 10:59,17,10,BTTE413,"870 St Clarens Ave, Toronto, ON M6H 3X6",10/17/2017 11:25,17,11,43.670490000000001,-79.446759999999998,10/17/2017 13:01,17,13
1479,0,1480,43.670490000000001,-79.446759999999998,43.664639999999999,-79.446709999999996,900.289130206999970,1480,BTTE413,"870 St Clarens Ave, Toronto, ON M6H 3X6",10/17/2017 11:25,17,11,43.670490000000001,-79.446759999999998,10/17/2017 13:01,17,13,BTTE413,"279 Lappin Ave, Toronto, ON M6H 1Y9",10/17/2017 14:12,17,14,43.664639999999999,-79.446709999999996,10/17/2017 18:08,17,18
1480,0,1481,43.664639999999999,-79.446709999999996,43.688429999999997,-79.458960000000005,3907.337015239999800,1481,BTTE413,"279 Lappin Ave, Toronto, ON M6H 1Y9",10/17/2017 14:12,17,14,43.664639999999999,-79.446709999999996,10/17/2017 18:08,17,18,BTTE413,"516 McRoberts Ave, York, ON M6E 4R4",10/17/2017 18:38,17,18,43.688429999999997,-79.458960000000005,10/17/2017 23:57,17,23
1481,0,1482,43.653149999999997,-79.368660000000006,43.677320000000002,-79.357470000000006,3922.489117310000000,1482,BTTE414,Green P-323 Richmond St E(no double parking),10/17/2017 0:00,17,0,43.653149999999997,-79.368660000000006,10/17/2017 17:08,17,17,BTTE414,Green P-35 Erindale Ave(no double parking),10/17/2017 17:53,17,17,43.677320000000002,-79.357470000000006,10/17/2017 23:57,17,23
1482,0,1483,43.683599999999998,-79.322329999999994,43.682549999999999,-79.320419999999999,267.079215022000030,1483,BTTE415,"1625-1661 Danforth Ave, Toronto, ON M4C 1H7",10/17/2017 0:00,17,0,43.683599999999998,-79.322329999999994,10/17/2017 7:14,17,7,BTTE415,"66 Woodrow Ave, Toronto, ON M4C 1G7",10/17/2017 7:19,17,7,43.682549999999999,-79.320419999999999,10/17/2017 7:40,17,7
1483,0,1484,43.682549999999999,-79.320419999999999,43.652180000000001,-79.376170000000002,7769.086920320000000,1484,BTTE415,"66 Woodrow Ave, Toronto, ON M4C 1G7",10/17/2017 7:19,17,7,43.682549999999999,-79.320419999999999,10/17/2017 7:40,17,7,BTTE415,Impark-47 Richmond St E (dedicated spaces only),10/17/2017 8:20,17,8,43.652180000000001,-79.376170000000002,10/17/2017 9:10,17,9
1484,0,1485,43.652180000000001,-79.376170000000002,43.649549999999998,-79.361689999999996,1661.915503750000000,1485,BTTE415,Impark-47 Richmond St E (dedicated spaces only),10/17/2017 8:20,17,8,43.652180000000001,-79.376170000000002,10/17/2017 9:10,17,9,BTTE415,"Green P-31 Parliament St(surface lot, not garage)",10/17/2017 9:20,17,9,43.649549999999998,-79.361689999999996,10/17/2017 9:53,17,9
1485,0,1486,43.649549999999998,-79.361689999999996,43.644559999999998,-79.369709999999998,1177.440109610000000,1486,BTTE415,"Green P-31 Parliament St(surface lot, not garage)",10/17/2017 9:20,17,9,43.649549999999998,-79.361689999999996,10/17/2017 9:53,17,9,BTTE415,Targetpark-Loblaws Queens Quay E(enter off Jarvis),10/17/2017 9:58,17,9,43.644559999999998,-79.369709999999998,10/17/2017 19:09,17,19
1486,0,1487,43.644559999999998,-79.369709999999998,43.659759999999999,-79.332490000000007,4757.723235309999800,1487,BTTE415,Targetpark-Loblaws Queens Quay E(enter off Jarvis),10/17/2017 9:58,17,9,43.644559999999998,-79.369709999999998,10/17/2017 19:09,17,19,BTTE415,"701 Eastern Ave, Toronto, ON M4M 2X6",10/17/2017 19:29,17,19,43.659759999999999,-79.332490000000007,10/17/2017 20:05,17,20
1487,0,1488,43.659759999999999,-79.332490000000007,43.663600000000002,-79.328500000000005,739.211127434999980,1488,BTTE415,"701 Eastern Ave, Toronto, ON M4M 2X6",10/17/2017 19:29,17,19,43.659759999999999,-79.332490000000007,10/17/2017 20:05,17,20,BTTE415,"1275-1285 Queen St E, Toronto, ON M4L 1C2",10/17/2017 20:10,17,20,43.663600000000002,-79.328500000000005,10/17/2017 20:30,17,20
1488,0,1489,43.664780000000000,-79.436059999999998,43.667940000000002,-79.451509999999999,1787.312849870000000,1489,BTTE417,"703 Gladstone Ave, Toronto, ON M6H 3J5",10/17/2017 0:00,17,0,43.664780000000000,-79.436059999999998,10/17/2017 7:50,17,7,BTTE417,"16 Adrian Ave, Toronto, ON M6N 1A1",10/17/2017 8:30,17,8,43.667940000000002,-79.451509999999999,10/17/2017 12:16,17,12
1489,0,1490,43.667940000000002,-79.451509999999999,43.681159999999998,-79.424239999999998,3654.498895440000100,1490,BTTE417,"16 Adrian Ave, Toronto, ON M6N 1A1",10/17/2017 8:30,17,8,43.667940000000002,-79.451509999999999,10/17/2017 12:16,17,12,BTTE417,"138 Ellsworth Ave, Toronto, ON M6G 2K6",10/17/2017 12:36,17,12,43.681159999999998,-79.424239999999998,10/17/2017 17:33,17,17
1490,0,1491,43.681159999999998,-79.424239999999998,43.673830000000002,-79.459900000000005,4126.866265220000100,1491,BTTE417,"138 Ellsworth Ave, Toronto, ON M6G 2K6",10/17/2017 12:36,17,12,43.681159999999998,-79.424239999999998,10/17/2017 17:33,17,17,BTTE417,"97 Hounslow Heath Rd, Toronto, ON M6N 1G7",10/17/2017 18:23,17,18,43.673830000000002,-79.459900000000005,10/17/2017 23:57,17,23
1491,0,1492,43.677320000000002,-79.357470000000006,43.703629999999997,-79.311210000000003,6551.719558640000300,1492,BTTE418,Green P-35 Erindale Ave(no double parking),10/17/2017 0:00,17,0,43.677320000000002,-79.357470000000006,10/17/2017 12:11,17,12,BTTE418,"7 Stag Hill Dr, East York, ON M4B 1K7",10/17/2017 13:36,17,13,43.703629999999997,-79.311210000000003,10/17/2017 18:38,17,18
1492,0,1493,43.703629999999997,-79.311210000000003,43.666040000000002,-79.375470000000007,9200.785926439999500,1493,BTTE418,"7 Stag Hill Dr, East York, ON M4B 1K7",10/17/2017 13:36,17,13,43.703629999999997,-79.311210000000003,10/17/2017 18:38,17,18,BTTE418,Starlight -155 Wellesley St E (rsvd spaces only),10/17/2017 19:55,17,19,43.666040000000002,-79.375470000000007,10/17/2017 22:16,17,22
1493,0,1494,43.666040000000002,-79.375470000000007,43.659799999999997,-79.357309999999998,2238.018550020000000,1494,BTTE418,Starlight -155 Wellesley St E (rsvd spaces only),10/17/2017 19:55,17,19,43.666040000000002,-79.375470000000007,10/17/2017 22:16,17,22,BTTE418,"7-23 Labatt Ave, Toronto, ON M5A",10/17/2017 22:31,17,22,43.659799999999997,-79.357309999999998,10/17/2017 23:57,17,23
1494,0,1495,43.646810000000002,-79.449150000000003,43.645359999999997,-79.449219999999997,223.200578944000000,1495,BTTE419,"265 Roncesvalles Ave, Toronto, ON M6R 2L9",10/17/2017 0:00,17,0,43.646810000000002,-79.449150000000003,10/17/2017 7:50,17,7,BTTE419,"214 Wright Ave, Toronto, ON M6R 1L3",10/17/2017 7:55,17,7,43.645359999999997,-79.449219999999997,10/17/2017 21:46,17,21
1495,0,1496,43.645359999999997,-79.449219999999997,43.644359999999999,-79.448350000000005,181.781647899000010,1496,BTTE419,"214 Wright Ave, Toronto, ON M6R 1L3",10/17/2017 7:55,17,7,43.645359999999997,-79.449219999999997,10/17/2017 21:46,17,21,BTTE419,"158 Roncesvalles Ave, Toronto, ON M6R",10/17/2017 21:56,17,21,43.644359999999999,-79.448350000000005,10/17/2017 23:57,17,23
1496,0,1497,43.671140000000001,-79.301400000000001,43.644289999999998,-79.367170000000002,8406.668886100000200,1497,BTTE420,"137 Waverley Rd, Toronto, ON M4L 3T4",10/17/2017 0:15,17,0,43.671140000000001,-79.301400000000001,10/17/2017 6:24,17,6,BTTE420,"Martin Goodman Trail, Toronto, ON M5A 1B6",10/17/2017 6:59,17,6,43.644289999999998,-79.367170000000002,10/17/2017 15:57,17,15
1497,0,1498,43.644289999999998,-79.367170000000002,43.649459999999998,-79.397469999999998,3465.484237159999800,1498,BTTE420,"Martin Goodman Trail, Toronto, ON M5A 1B6",10/17/2017 6:59,17,6,43.644289999999998,-79.367170000000002,10/17/2017 15:57,17,15,BTTE420,"188 Spadina Ave, Toronto, ON M5T 3A4",10/17/2017 16:22,17,16,43.649459999999998,-79.397469999999998,10/17/2017 16:48,17,16
1498,0,1499,43.649459999999998,-79.397469999999998,43.695549999999997,-79.443550000000002,8753.885144840000100,1499,BTTE420,"188 Spadina Ave, Toronto, ON M5T 3A4",10/17/2017 16:22,17,16,43.649459999999998,-79.397469999999998,10/17/2017 16:48,17,16,BTTE420,"190-194 Gloucester Grove, York, ON M6E 2E9",10/17/2017 17:58,17,17,43.695549999999997,-79.443550000000002,10/17/2017 20:15,17,20
1499,0,1500,43.695549999999997,-79.443550000000002,43.698950000000004,-79.396529999999998,5260.355566950000100,1500,BTTE420,"190-194 Gloucester Grove, York, ON M6E 2E9",10/17/2017 17:58,17,17,43.695549999999997,-79.443550000000002,10/17/2017 20:15,17,20,BTTE420,Where I Park-1941 Yonge St(surface lot),10/17/2017 20:40,17,20,43.698950000000004,-79.396529999999998,10/17/2017 20:40,17,20
1500,0,1501,43.655999999999999,-79.379930000000002,43.666040000000002,-79.375470000000007,1622.730849800000000,1501,BTTE421,Green P-25 Dundas St E(no double parking),10/17/2017 0:00,17,0,43.655999999999999,-79.379930000000002,10/17/2017 11:04,17,11,BTTE421,Starlight -155 Wellesley St E (rsvd spaces only),10/17/2017 11:20,17,11,43.666040000000002,-79.375470000000007,10/17/2017 11:50,17,11
1501,0,1502,43.666040000000002,-79.375470000000007,43.677320000000002,-79.357470000000006,2651.190397479999800,1502,BTTE421,Starlight -155 Wellesley St E (rsvd spaces only),10/17/2017 11:20,17,11,43.666040000000002,-79.375470000000007,10/17/2017 11:50,17,11,BTTE421,Green P-35 Erindale Ave(no double parking),10/17/2017 13:01,17,13,43.677320000000002,-79.357470000000006,10/17/2017 23:57,17,23
1502,0,1503,43.641109999999998,-79.391610000000000,43.666260000000001,-79.314819999999997,9383.240661350000700,1503,BTTE422,"Impark-65 Navy Wharf(underground garage, 5 spaces)",10/17/2017 0:00,17,0,43.641109999999998,-79.391610000000000,10/17/2017 22:21,17,22,BTTE422,"1080 Eastern Ave, Toronto, ON M4L 1A8",10/17/2017 22:36,17,22,43.666260000000001,-79.314819999999997,10/17/2017 22:41,17,22
1503,0,1504,43.666260000000001,-79.314819999999997,43.666150000000002,-79.317210000000003,266.591559619000010,1504,BTTE422,"1080 Eastern Ave, Toronto, ON M4L 1A8",10/17/2017 22:36,17,22,43.666260000000001,-79.314819999999997,10/17/2017 22:41,17,22,BTTE422,"1597 Queen St E, Toronto, ON M4L 1E5",10/17/2017 22:47,17,22,43.666150000000002,-79.317210000000003,10/17/2017 23:57,17,23
1504,0,1505,43.668779999999998,-79.381360000000001,43.651560000000003,-79.431219999999996,6150.427930019999600,1505,BTTE423,TargetPark-88 Isabella St (no double parking),10/17/2017 0:00,17,0,43.668779999999998,-79.381360000000001,10/17/2017 11:25,17,11,BTTE423,"6 Macklem Ave, Toronto, ON M6J 3M2",10/17/2017 12:31,17,12,43.651560000000003,-79.431219999999996,10/17/2017 12:31,17,12
1505,0,1506,43.651560000000003,-79.431219999999996,43.661000000000001,-79.432810000000003,1463.218166500000100,1506,BTTE423,"6 Macklem Ave, Toronto, ON M6J 3M2",10/17/2017 12:31,17,12,43.651560000000003,-79.431219999999996,10/17/2017 12:31,17,12,BTTE423,"9 Bartlett Ave, Toronto, ON M6H 3E8",10/17/2017 12:51,17,12,43.661000000000001,-79.432810000000003,10/17/2017 16:17,17,16
1506,0,1507,43.661000000000001,-79.432810000000003,43.658929999999998,-79.415310000000005,1973.958524270000000,1507,BTTE423,"9 Bartlett Ave, Toronto, ON M6H 3E8",10/17/2017 12:51,17,12,43.661000000000001,-79.432810000000003,10/17/2017 16:17,17,16,BTTE423,"187 Clinton St, Toronto, ON M6G 2Y4",10/17/2017 22:11,17,22,43.658929999999998,-79.415310000000005,10/17/2017 23:57,17,23
1507,0,1508,43.636910000000000,-79.409719999999993,43.642809999999997,-79.415030000000002,1083.074259580000000,1508,BTTE425,Green P-800 Fleet St(No Double Parking),10/17/2017 0:00,17,0,43.636910000000000,-79.409719999999993,10/17/2017 11:09,17,11,BTTE425,"916-918 Adelaide St W, Toronto, ON M6J 3S5",10/17/2017 11:25,17,11,43.642809999999997,-79.415030000000002,10/17/2017 15:57,17,15
1508,0,1509,43.642809999999997,-79.415030000000002,43.644350000000003,-79.416520000000006,289.193987896000010,1509,BTTE425,"916-918 Adelaide St W, Toronto, ON M6J 3S5",10/17/2017 11:25,17,11,43.642809999999997,-79.415030000000002,10/17/2017 15:57,17,15,BTTE425,"88-94 Shaw St, Toronto, ON M6J",10/17/2017 16:02,17,16,43.644350000000003,-79.416520000000006,10/17/2017 16:33,17,16
1509,0,1510,43.644350000000003,-79.416520000000006,43.660339999999998,-79.469009999999997,6339.929749359999700,1510,BTTE425,"88-94 Shaw St, Toronto, ON M6J",10/17/2017 16:02,17,16,43.644350000000003,-79.416520000000006,10/17/2017 16:33,17,16,BTTE425,"288 Humberside Ave, Toronto, ON M6P 1L5",10/17/2017 17:13,17,17,43.660339999999998,-79.469009999999997,10/17/2017 17:18,17,17
1510,0,1511,43.660339999999998,-79.469009999999997,43.654470000000003,-79.461349999999996,1242.124954140000000,1511,BTTE425,"288 Humberside Ave, Toronto, ON M6P 1L5",10/17/2017 17:13,17,17,43.660339999999998,-79.469009999999997,10/17/2017 17:18,17,17,BTTE425,"1786 Bloor St W, Toronto, ON M6P 3K5",10/17/2017 18:33,17,18,43.654470000000003,-79.461349999999996,10/17/2017 23:57,17,23
